eventID,hr,rawData,label
9401,72,1746,1
9401,72,1747,1
9401,72,1745,1
9401,72,1747,1
9401,72,1776,1
9401,72,1753,1
9401,72,1712,1
9401,72,1741,1
9401,72,1741,1
9401,72,1743,1
9401,72,1744,1
9401,72,1756,1
9401,72,1743,1
9401,72,1745,1
9401,72,1746,1
9401,72,1743,1
9401,72,1747,1
9401,72,1746,1
9401,72,1743,1
9401,72,1754,1
9401,72,1752,1
9401,72,1749,1
9401,72,1747,1
9401,72,1748,1
9401,72,1747,1
9401,72,1740,1
9401,72,1750,1
9401,72,1742,1
9401,72,1748,1
9401,72,1732,1
9401,72,1764,1
9401,72,1753,1
9401,72,1720,1
9401,72,1759,1
9401,72,1755,1
9401,72,1737,1
9401,72,1756,1
9401,72,1754,1
9401,72,1737,1
9401,72,1737,1
9401,72,1752,1
9401,72,1744,1
9401,72,1744,1
9401,72,1740,1
9401,72,1736,1
9401,72,1741,1
9401,72,1742,1
9401,72,1735,1
9401,72,1739,1
9401,72,1738,1
9401,72,1737,1
9401,72,1745,1
9401,72,1765,1
9401,72,1749,1
9401,72,1764,1
9401,72,1785,1
9401,72,1802,1
9401,72,1789,1
9401,72,1727,1
9401,72,1722,1
9401,72,1811,1
9401,72,1674,1
9401,72,1554,1
9401,72,1906,1
9401,72,1939,1
9401,72,1528,1
9401,72,1604,1
9401,72,1888,1
9401,72,1966,1
9401,72,1619,1
9401,72,1514,1
9401,72,1629,1
9401,72,1806,1
9401,72,1892,1
9401,72,1823,1
9401,72,1735,1
9401,72,1760,1
9401,72,1753,1
9401,72,1753,1
9401,72,1743,1
9401,72,1743,1
9401,72,1752,1
9401,72,1751,1
9401,72,1749,1
9401,72,1765,1
9401,72,1760,1
9401,72,1774,1
9401,72,1759,1
9401,72,1759,1
9401,72,1745,1
9401,72,1757,1
9401,72,1763,1
9401,72,1765,1
9401,72,1769,1
9401,72,1758,1
9401,72,1736,1
9401,72,1744,1
9401,72,1789,1
9401,72,1760,1
9401,72,1738,1
9401,72,1753,1
9401,72,1752,1
9401,72,1745,1
9401,72,1738,1
9401,72,1772,1
9401,72,1791,1
9401,72,1774,1
9401,72,1790,1
9401,72,1746,1
9401,72,1720,1
9401,72,1712,1
9401,72,1759,1
9401,72,1782,1
9401,72,1754,1
9401,72,1721,1
9401,72,1713,1
9401,72,1761,1
9401,72,1782,1
9401,72,1767,1
9401,72,1759,1
9401,72,1745,1
9401,72,1738,1
9401,72,1753,1
9401,72,1775,1
9401,72,1814,1
9401,72,1826,1
9401,71,1965,1
9401,71,1975,1
9401,71,1379,1
9401,71,1424,1
9401,71,1604,1
9401,71,1665,1
9401,71,1791,1
9401,71,1856,1
9401,71,1826,1
9401,71,1744,1
9401,71,1700,1
9401,71,1775,1
9401,71,1821,1
9401,71,1760,1
9401,71,1734,1
9401,71,1733,1
9401,71,1751,1
9401,71,1772,1
9401,71,1760,1
9401,71,1822,1
9401,71,2106,1
9401,71,1729,1
9401,71,1359,1
9401,71,1424,1
9401,71,1812,1
9401,71,1977,1
9401,71,1777,1
9401,71,1641,1
9401,71,1734,1
9401,71,1845,1
9401,71,1749,1
9401,71,1693,1
9401,71,1708,1
9401,71,1660,1
9401,71,1800,1
9401,71,1885,1
9401,71,1792,1
9401,71,1700,1
9401,71,1738,1
9401,71,1767,1
9401,71,1751,1
9401,71,1741,1
9401,71,1757,1
9401,71,1776,1
9401,71,1767,1
9401,71,1749,1
9401,71,1747,1
9401,71,1756,1
9401,71,1756,1
9401,71,1761,1
9401,71,1759,1
9401,71,1757,1
9401,71,1768,1
9401,71,1744,1
9401,71,1747,1
9401,71,1745,1
9401,71,1766,1
9401,71,1771,1
9401,71,1754,1
9401,71,1744,1
9401,71,1753,1
9401,71,1752,1
9401,71,1764,1
9401,71,1773,1
9401,71,1758,1
9401,71,1757,1
9401,71,1937,1
9401,71,1797,1
9401,71,1548,1
9401,71,1628,1
9401,71,1765,1
9401,71,1851,1
9401,71,1744,1
9401,71,1799,1
9401,71,1901,1
9401,71,1568,1
9401,71,1560,1
9401,71,1683,1
9401,71,1819,1
9401,71,1793,1
9401,71,1679,1
9401,71,1671,1
9401,71,1761,1
9401,71,1795,1
9401,71,1798,1
9401,71,1763,1
9401,71,1751,1
9401,71,1757,1
9401,71,1748,1
9401,71,1761,1
9401,71,1756,1
9401,71,1766,1
9401,71,1768,1
9401,71,1757,1
9401,71,1760,1
9401,71,1765,1
9401,71,1751,1
9401,71,1757,1
9401,71,1758,1
9401,71,1755,1
9401,71,1762,1
9401,71,1757,1
9401,71,1762,1
9401,71,1768,1
9401,71,1775,1
9401,71,1756,1
9401,71,1734,1
9401,71,1768,1
9401,71,1669,1
9401,71,1741,1
9401,71,1888,1
9401,71,1822,1
9401,71,1590,1
9401,71,2091,1
9401,71,1682,1
9401,71,1380,1
9401,71,1910,1
9401,71,1886,1
9401,71,1522,1
9401,71,1678,1
9401,71,1789,1
9401,71,1725,1
9401,71,1838,1
9401,71,1824,1
9401,71,1751,1
9401,70,1714,1
9401,70,1844,1
9401,70,1716,1
9401,70,1809,1
9401,70,1651,1
9401,70,1543,1
9401,70,1702,1
9401,70,1785,1
9401,70,1765,1
9401,70,1785,1
9401,70,1802,1
9401,70,1763,1
9401,70,1734,1
9401,70,1731,1
9401,70,1757,1
9401,70,1757,1
9401,70,1777,1
9401,70,1757,1
9401,70,1748,1
9401,70,1766,1
9401,70,1769,1
9401,70,1741,1
9401,70,1745,1
9401,70,1758,1
9401,70,1740,1
9401,70,1711,1
9401,70,1816,1
9401,70,1775,1
9401,70,1718,1
9401,70,1892,1
9401,70,1870,1
9401,70,1739,1
9401,70,1700,1
9401,70,1664,1
9401,70,1363,1
9401,70,1584,1
9401,70,1921,1
9401,70,1715,1
9401,70,1668,1
9401,70,1726,1
9401,70,1619,1
9401,70,1553,1
9401,70,1532,1
9401,70,1724,1
9401,70,1636,1
9401,70,1630,1
9401,70,1946,1
9401,70,1785,1
9401,70,1529,1
9401,70,1546,1
9401,70,1373,1
9401,70,1565,1
9401,70,1466,1
9401,70,1543,1
9401,70,1468,1
9401,70,1512,1
9401,70,1606,1
9401,70,1551,1
9401,70,1661,1
9401,70,1586,1
9401,70,1591,1
9401,70,1624,1
9401,70,1633,1
9401,70,1679,1
9401,70,1667,1
9401,70,1657,1
9401,70,1621,1
9401,70,1603,1
9401,70,1809,1
9401,70,1511,1
9401,70,1570,1
9401,70,1599,1
9401,70,1677,1
9401,70,1648,1
9401,70,1671,1
9401,70,1659,1
9401,70,1655,1
9401,70,1683,1
9401,70,1680,1
9401,70,1728,1
9401,70,1655,1
9401,70,1698,1
9401,70,1667,1
9401,70,1744,1
9401,70,1712,1
9401,70,1711,1
9401,70,1665,1
9401,70,1747,1
9401,70,1781,1
9401,70,1731,1
9401,70,1740,1
9401,70,1691,1
9401,70,1711,1
9401,70,1721,1
9401,70,1714,1
9401,70,1762,1
9401,70,1717,1
9401,70,1735,1
9401,70,1731,1
9401,70,1700,1
9401,70,1718,1
9401,70,1715,1
9401,70,1759,1
9401,70,1683,1
9401,70,1739,1
9401,70,1783,1
9401,70,1683,1
9401,70,1696,1
9401,70,1717,1
9401,70,1614,1
9401,70,1548,1
9401,70,1672,1
9401,70,1645,1
9401,70,1635,1
9401,70,1604,1
9401,70,1591,1
9401,70,1544,1
9401,70,1574,1
9401,70,1591,1
9401,70,1579,1
9401,70,1495,1
9401,70,1465,1
9401,70,1495,1
9401,70,1484,1
9401,70,1465,1
9401,72,1472,1
9401,72,1504,1
9401,72,1550,1
9401,72,1428,1
9401,72,1580,1
9401,72,1629,1
9401,72,1575,1
9401,72,1549,1
9401,72,1513,1
9401,72,1550,1
9401,72,1590,1
9401,72,1490,1
9401,72,1535,1
9401,72,1675,1
9401,72,1673,1
9401,72,1632,1
9401,72,1598,1
9401,72,1522,1
9401,72,1564,1
9401,72,1841,1
9401,72,1742,1
9401,72,1663,1
9401,72,1600,1
9401,72,1641,1
9401,72,1693,1
9401,72,1701,1
9401,72,1689,1
9401,72,1659,1
9401,72,1667,1
9401,72,1704,1
9401,72,1684,1
9401,72,1684,1
9401,72,1683,1
9401,72,1698,1
9401,72,1673,1
9401,72,1661,1
9401,72,1669,1
9401,72,1658,1
9401,72,1654,1
9401,72,1627,1
9401,72,1765,1
9401,72,1904,1
9401,72,1788,1
9401,72,1387,1
9401,72,1433,1
9401,72,1416,1
9401,72,1559,1
9401,72,1584,1
9401,72,1512,1
9401,72,1596,1
9401,72,1495,1
9401,72,1596,1
9401,72,1574,1
9401,72,1581,1
9401,72,1589,1
9401,72,1598,1
9401,72,1671,1
9401,72,1486,1
9401,72,1716,1
9401,72,1522,1
9401,72,1416,1
9401,72,1970,1
9401,72,1647,1
9401,72,1457,1
9401,72,1609,1
9401,72,1714,1
9401,72,1692,1
9401,72,1620,1
9401,72,1632,1
9401,72,1632,1
9401,72,1643,1
9401,72,1626,1
9401,72,1643,1
9401,72,1655,1
9401,72,1651,1
9401,72,1622,1
9401,72,1629,1
9401,72,1647,1
9401,72,1646,1
9401,72,1636,1
9401,72,1634,1
9401,72,1634,1
9401,72,1649,1
9401,72,1643,1
9401,72,1650,1
9401,72,1688,1
9401,72,1787,1
9401,72,1968,1
9401,72,1480,1
9401,72,1447,1
9401,72,1781,1
9401,72,1625,1
9401,72,1541,1
9401,72,1433,1
9401,72,1507,1
9401,72,1463,1
9401,72,1442,1
9401,72,1506,1
9401,72,1479,1
9401,72,1435,1
9401,72,1520,1
9401,72,1529,1
9401,72,1799,1
9401,72,1808,1
9401,72,1600,1
9401,72,1672,1
9401,72,1656,1
9401,72,1639,1
9401,72,1635,1
9401,72,1664,1
9401,72,1676,1
9401,72,1751,1
9401,72,1735,1
9401,72,1674,1
9401,72,1651,1
9401,72,1734,1
9401,72,1722,1
9401,72,1677,1
9401,72,1698,1
9401,72,1710,1
9401,72,1682,1
9401,72,1703,1
9401,72,1691,1
9401,72,1668,1
9401,72,1721,1
9401,73,1728,1
9401,73,1678,1
9401,73,1697,1
9401,73,1709,1
9401,73,1686,1
9401,73,1699,1
9401,73,1710,1
9401,73,1686,1
9401,73,1705,1
9401,73,1772,1
9401,73,1714,1
9401,73,1874,1
9401,73,1862,1
9401,73,1446,1
9401,73,1340,1
9401,73,1583,1
9401,73,1552,1
9401,73,1568,1
9401,73,1726,1
9401,73,1575,1
9401,73,1451,1
9401,73,1562,1
9401,73,1553,1
9401,73,1547,1
9401,73,1598,1
9401,73,1665,1
9401,73,1629,1
9401,73,1744,1
9401,73,1712,1
9401,73,1522,1
9401,73,1593,1
9401,73,1514,1
9401,73,1519,1
9401,73,1650,1
9401,73,1569,1
9401,73,1566,1
9401,73,1658,1
9401,73,1580,1
9401,73,1623,1
9401,73,1610,1
9401,73,1568,1
9401,73,1595,1
9401,73,1595,1
9401,73,1564,1
9401,73,1584,1
9401,73,1486,1
9401,73,1748,1
9401,73,1640,1
9401,73,1480,1
9401,73,1643,1
9401,73,1513,1
9401,73,1479,1
9401,73,1597,1
9401,73,1610,1
9401,73,1649,1
9401,73,1554,1
9401,73,1558,1
9401,73,1588,1
9401,73,1376,1
9401,73,1621,1
9401,73,1722,1
9401,73,1524,1
9401,73,1534,1
9401,73,1568,1
9401,73,1393,1
9401,73,1521,1
9401,73,1529,1
9401,73,1441,1
9401,73,1729,1
9401,73,1434,1
9401,73,1429,1
9401,73,1535,1
9401,73,1413,1
9401,73,1537,1
9401,73,1496,1
9401,73,1490,1
9401,73,1455,1
9401,73,1471,1
9401,73,1493,1
9401,73,1535,1
9401,73,1419,1
9401,73,1471,1
9401,73,1451,1
9401,73,1485,1
9401,73,1519,1
9401,73,1486,1
9401,73,1474,1
9401,73,1479,1
9401,73,1489,1
9401,73,1439,1
9401,73,1455,1
9401,73,1493,1
9401,73,1527,1
9401,73,1521,1
9401,73,1508,1
9401,73,1556,1
9401,73,1436,1
9401,73,1387,1
9401,73,1462,1
9401,73,1525,1
9401,73,1652,1
9401,73,1442,1
9401,73,1465,1
9401,73,1468,1
9401,73,1448,1
9401,73,1511,1
9401,73,1504,1
9401,73,1466,1
9401,73,1467,1
9401,73,1439,1
9401,73,1393,1
9401,73,1578,1
9401,73,1610,1
9401,73,1415,1
9401,73,1513,1
9401,73,1578,1
9401,73,1551,1
9401,73,1510,1
9401,73,1603,1
9401,73,1659,1
9401,73,1497,1
9401,73,1408,1
9401,73,1499,1
9401,73,1576,1
9401,73,1586,1
9401,67,1591,1
9401,67,1554,1
9401,67,1550,1
9401,67,1598,1
9401,67,1593,1
9401,67,1585,1
9401,67,1608,1
9401,67,1596,1
9401,67,1570,1
9401,67,1587,1
9401,67,1633,1
9401,67,1624,1
9401,67,1588,1
9401,67,1619,1
9401,67,1589,1
9401,67,1615,1
9401,67,1639,1
9401,67,1614,1
9401,67,1585,1
9401,67,1652,1
9401,67,1673,1
9401,67,1641,1
9401,67,1618,1
9401,67,1626,1
9401,67,1618,1
9401,67,1611,1
9401,67,1614,1
9401,67,1735,1
9401,67,1656,1
9401,67,1596,1
9401,67,1657,1
9401,67,1657,1
9401,67,1618,1
9401,67,1628,1
9401,67,1664,1
9401,67,1628,1
9401,67,1660,1
9401,67,1651,1
9401,67,1643,1
9401,67,1630,1
9401,67,1660,1
9401,67,1641,1
9401,67,1643,1
9401,67,1696,1
9401,67,1685,1
9401,67,1717,1
9401,67,1737,1
9401,67,1552,1
9401,67,1550,1
9401,67,1373,1
9401,67,1418,1
9401,67,1440,1
9401,67,1520,1
9401,67,1613,1
9401,67,1553,1
9401,67,1618,1
9401,67,1645,1
9401,67,1375,1
9401,67,1499,1
9401,67,1574,1
9401,67,1503,1
9401,67,1575,1
9401,67,1471,1
9401,67,1477,1
9401,67,1476,1
9401,67,1628,1
9401,67,1671,1
9401,67,1743,1
9401,67,1486,1
9401,67,1498,1
9401,67,1474,1
9401,67,1516,1
9401,67,1546,1
9401,67,1491,1
9401,67,1458,1
9401,67,1462,1
9401,67,1447,1
9401,67,1457,1
9401,67,1469,1
9401,67,1459,1
9401,67,1458,1
9401,67,1495,1
9401,67,1517,1
9401,67,1464,1
9401,67,1464,1
9401,67,1496,1
9401,67,1436,1
9401,67,1504,1
9401,67,1482,1
9401,67,1573,1
9401,67,1550,1
9401,67,1478,1
9401,67,1437,1
9401,67,1475,1
9401,67,1543,1
9401,67,1530,1
9401,67,1476,1
9401,67,1551,1
9401,67,1500,1
9401,67,1555,1
9401,67,1597,1
9401,67,1477,1
9401,67,1507,1
9401,67,1556,1
9401,67,1530,1
9401,67,1495,1
9401,67,1556,1
9401,67,1627,1
9401,67,1494,1
9401,67,1513,1
9401,67,1437,1
9401,67,1631,1
9401,67,1770,1
9401,67,1553,1
9401,67,1364,1
9401,67,1604,1
9401,67,1630,1
9401,67,1437,1
9401,67,1638,1
9401,67,1522,1
9401,67,1668,1
9401,67,1533,1
9401,67,1523,1
9401,67,1616,1
9401,67,1599,1
9401,73,1603,1
9401,73,1594,1
9401,73,1646,1
9401,73,1610,1
9401,73,1585,1
9401,73,1658,1
9401,73,1480,1
9401,73,1753,1
9401,73,1628,1
9401,73,1512,1
9401,73,1560,1
9401,73,1561,1
9401,73,1505,1
9401,73,1485,1
9401,73,1514,1
9401,73,1741,1
9401,73,1541,1
9401,73,1675,1
9401,73,1500,1
9401,73,1515,1
9401,73,1562,1
9401,73,1757,1
9401,73,1726,1
9401,73,1611,1
9401,73,1588,1
9401,73,1552,1
9401,73,1589,1
9401,73,1622,1
9401,73,1641,1
9401,73,1602,1
9401,73,1571,1
9401,73,1598,1
9401,73,1616,1
9401,73,1739,1
9401,73,1567,1
9401,73,1649,1
9401,73,1492,1
9401,73,1401,1
9401,73,1419,1
9401,73,1426,1
9401,73,1570,1
9401,73,1638,1
9401,73,1652,1
9401,73,1583,1
9401,73,1586,1
9401,73,1502,1
9401,73,1508,1
9401,73,1629,1
9401,73,1535,1
9401,73,1521,1
9401,73,1520,1
9401,73,1595,1
9401,73,1566,1
9401,73,1504,1
9401,73,1529,1
9401,73,1582,1
9401,73,1601,1
9401,73,1620,1
9401,73,1467,1
9401,73,1547,1
9401,73,1606,1
9401,73,1563,1
9401,73,1482,1
9401,73,1565,1
9401,73,1574,1
9401,73,1582,1
9401,73,1478,1
9401,73,1499,1
9401,73,1571,1
9401,73,1552,1
9401,73,1531,1
9401,73,1516,1
9401,73,1565,1
9401,73,1546,1
9401,73,1571,1
9401,73,1548,1
9401,73,1639,1
9401,73,1589,1
9401,73,1547,1
9401,73,1534,1
9401,73,1518,1
9401,73,1554,1
9401,73,1528,1
9401,73,1534,1
9401,73,1573,1
9401,73,1519,1
9401,73,1479,1
9401,73,1532,1
9401,73,1585,1
9401,73,1556,1
9401,73,1540,1
9401,73,1509,1
9401,73,1551,1
9401,73,1558,1
9401,73,1550,1
9401,73,1394,1
9401,73,1700,1
9401,73,1658,1
9401,73,1337,1
9401,73,1765,1
9401,73,1704,1
9401,73,1474,1
9401,73,1464,1
9401,73,1490,1
9401,73,1477,1
9401,73,1578,1
9401,73,1665,1
9401,73,1600,1
9401,73,1467,1
9401,73,1549,1
9401,73,1629,1
9401,73,1564,1
9401,73,1542,1
9401,73,1586,1
9401,73,1497,1
9401,73,1567,1
9401,73,1760,1
9401,73,1574,1
9401,73,1432,1
9401,73,1379,1
9401,73,1588,1
9401,73,1662,1
9401,73,1588,1
9401,73,1548,1
9401,73,1439,1
9401,73,1567,1
9401,73,1561,1
9401,73,1628,1
9401,73,1592,1
9401,73,1510,1
9401,73,1510,1
9401,73,1576,1
9401,73,1567,1
9401,73,1554,1
9401,73,1550,1
9401,73,1582,1
9401,73,1582,1
9401,73,1562,1
9401,73,1681,1
9401,73,1592,1
9401,73,1477,1
9401,73,1490,1
9401,73,1783,1
9401,73,1425,1
9401,73,1596,1
9401,73,1621,1
9401,73,1372,1
9401,73,1504,1
9401,73,1499,1
9401,73,1699,1
9401,73,1699,1
9401,73,1823,1
9401,73,1718,1
9401,73,1661,1
9401,73,1685,1
9401,73,1681,1
9401,73,1749,1
9401,73,1787,1
9401,73,1713,1
9401,73,1790,1
9401,73,1785,1
9401,73,1749,1
9401,73,1752,1
9401,73,1681,1
9401,73,1661,1
9401,73,1591,1
9401,73,1721,1
9401,73,1655,1
9401,73,1788,1
9401,73,1882,1
9401,73,1805,1
9401,73,1674,1
9401,73,1717,1
9401,73,1737,1
9401,73,1659,1
9401,73,1695,1
9401,73,1951,1
9401,73,1934,1
9401,73,1725,1
9401,73,1602,1
9401,73,1864,1
9401,73,1746,1
9401,73,1807,1
9401,73,1747,1
9401,73,1627,1
9401,73,1815,1
9401,73,1941,1
9401,73,1904,1
9401,73,1864,1
9401,73,1582,1
9401,73,1540,1
9401,73,1644,1
9401,73,1822,1
9401,73,1916,1
9401,73,1988,1
9401,73,1745,1
9401,73,1578,1
9401,73,1728,1
9401,73,1754,1
9401,73,1825,1
9401,73,1481,1
9401,73,1601,1
9401,73,1665,1
9401,73,1955,1
9401,73,2002,1
9401,73,1645,1
9401,73,1528,1
9401,73,1655,1
9401,73,1647,1
9401,73,1711,1
9401,73,1724,1
9401,73,1723,1
9401,73,1584,1
9401,73,1496,1
9401,73,1631,1
9401,73,1603,1
9401,73,1751,1
9401,73,1451,1
9401,73,1364,1
9401,73,1603,1
9401,73,1748,1
9401,73,1582,1
9401,73,1481,1
9401,73,1432,1
9401,73,1610,1
9401,73,1642,1
9401,73,1545,1
9401,73,1470,1
9401,73,1526,1
9401,73,1577,1
9401,73,1581,1
9401,73,1626,1
9401,73,1410,1
9401,73,1506,1
9401,73,1453,1
9401,73,1459,1
9401,73,1483,1
9401,73,1641,1
9401,73,1537,1
9401,73,1432,1
9401,73,1309,1
9401,73,1338,1
9401,73,1407,1
9401,73,1502,1
9401,73,1729,1
9401,73,2103,1
9401,73,1890,1
9401,73,1485,1
9401,73,1508,1
9401,73,1841,1
9401,73,1567,1
9401,73,1561,1
9401,73,1628,1
9401,73,1592,1
9401,73,1510,1
9401,73,1510,1
9401,73,1576,1
9401,73,1567,1
9401,73,1554,1
9401,73,1550,1
9401,73,1582,1
9401,73,1582,1
9401,73,1562,1
9401,73,1681,1
9401,73,1592,1
9401,73,1477,1
9401,73,1490,1
9401,73,1783,1
9401,73,1425,1
9401,73,1596,1
9401,73,1621,1
9401,73,1372,1
9401,73,1504,1
9401,73,1499,1
9401,73,1699,1
9401,73,1699,1
9401,73,1823,1
9401,73,1718,1
9401,73,1661,1
9401,73,1685,1
9401,73,1681,1
9401,73,1749,1
9401,73,1787,1
9401,73,1713,1
9401,73,1790,1
9401,73,1785,1
9401,73,1749,1
9401,73,1752,1
9401,73,1681,1
9401,73,1661,1
9401,73,1591,1
9401,73,1721,1
9401,73,1655,1
9401,73,1788,1
9401,73,1882,1
9401,73,1805,1
9401,73,1674,1
9401,73,1717,1
9401,73,1737,1
9401,73,1659,1
9401,73,1695,1
9401,73,1951,1
9401,73,1934,1
9401,73,1725,1
9401,73,1602,1
9401,73,1864,1
9401,73,1746,1
9401,73,1807,1
9401,73,1747,1
9401,73,1627,1
9401,73,1815,1
9401,73,1941,1
9401,73,1904,1
9401,73,1864,1
9401,73,1582,1
9401,73,1540,1
9401,73,1644,1
9401,73,1822,1
9401,73,1916,1
9401,73,1988,1
9401,73,1745,1
9401,73,1578,1
9401,73,1728,1
9401,73,1754,1
9401,73,1825,1
9401,73,1481,1
9401,73,1601,1
9401,73,1665,1
9401,73,1955,1
9401,73,2002,1
9401,73,1645,1
9401,73,1528,1
9401,73,1655,1
9401,73,1647,1
9401,73,1711,1
9401,73,1724,1
9401,73,1723,1
9401,73,1584,1
9401,73,1496,1
9401,73,1631,1
9401,73,1603,1
9401,73,1751,1
9401,73,1451,1
9401,73,1364,1
9401,73,1603,1
9401,73,1748,1
9401,73,1582,1
9401,73,1481,1
9401,73,1432,1
9401,73,1610,1
9401,73,1642,1
9401,73,1545,1
9401,73,1470,1
9401,73,1526,1
9401,73,1577,1
9401,73,1581,1
9401,73,1626,1
9401,73,1410,1
9401,73,1506,1
9401,73,1453,1
9401,73,1459,1
9401,73,1483,1
9401,73,1641,1
9401,73,1537,1
9401,73,1432,1
9401,73,1309,1
9401,73,1338,1
9401,73,1407,1
9401,73,1502,1
9401,73,1729,1
9401,73,2103,1
9401,73,1890,1
9401,73,1485,1
9401,73,1508,1
9401,73,1841,1
9401,71,1547,1
9401,71,2394,1
9401,71,2109,1
9401,71,1115,1
9401,71,1585,1
9401,71,1432,1
9401,71,1802,1
9401,71,1587,1
9401,71,1307,1
9401,71,1079,1
9401,71,1212,1
9401,71,1319,1
9401,71,2013,1
9401,71,2103,1
9401,71,1094,1
9401,71,1839,1
9401,71,2376,1
9401,71,1895,1
9401,71,1657,1
9401,71,1545,1
9401,71,1352,1
9401,71,1693,1
9401,71,1561,1
9401,71,1936,1
9401,71,2209,1
9401,71,1654,1
9401,71,1263,1
9401,71,1297,1
9401,71,2133,1
9401,71,1421,1
9401,71,1851,1
9401,71,1636,1
9401,71,2144,1
9401,71,2107,1
9401,71,1700,1
9401,71,1037,1
9401,71,1410,1
9401,71,1836,1
9401,71,2353,1
9401,71,1968,1
9401,71,1276,1
9401,71,1468,1
9401,71,1316,1
9401,71,1839,1
9401,71,1914,1
9401,71,1480,1
9401,71,1798,1
9401,71,1958,1
9401,71,1589,1
9401,71,1867,1
9401,71,1653,1
9401,71,1662,1
9401,71,1690,1
9401,71,1785,1
9401,71,1756,1
9401,71,1668,1
9401,71,2067,1
9401,71,1754,1
9401,71,1352,1
9401,71,1590,1
9401,71,1576,1
9401,71,1730,1
9401,71,2244,1
9401,71,2162,1
9401,71,1542,1
9401,71,1521,1
9401,71,1339,1
9401,71,1623,1
9401,71,1962,1
9401,71,1988,1
9401,71,1947,1
9401,71,1886,1
9401,71,1496,1
9401,71,1842,1
9401,71,1250,1
9401,71,1617,1
9401,71,1823,1
9401,71,1756,1
9401,71,2170,1
9401,71,1882,1
9401,71,1823,1
9401,71,2105,1
9401,71,1339,1
9401,71,1236,1
9401,71,1344,1
9401,71,2549,1
9401,71,3214,1
9401,71,2299,1
9401,71,1523,1
9401,71,899,1
9401,71,1060,1
9401,71,1765,1
9401,71,2491,1
9401,71,3446,1
9401,71,2008,1
9401,71,1048,1
9401,71,1158,1
9401,71,2243,1
9401,71,3254,1
9401,71,2703,1
9401,71,1140,1
9401,71,695,1
9401,71,922,1
9401,71,2158,1
9401,71,2907,1
9401,71,2545,1
9401,71,2040,1
9401,71,1656,1
9401,71,1340,1
9401,71,817,1
9401,71,918,1
9401,71,1800,1
9401,71,2654,1
9401,71,2817,1
9401,71,2243,1
9401,71,1444,1
9401,71,1128,1
9401,71,827,1
9401,71,962,1
9401,71,2006,1
9401,71,2241,1
9401,71,2289,1
9401,71,2071,1
9401,71,2047,1
9401,71,1232,1
9401,70,927,1
9401,70,1240,1
9401,70,2263,1
9401,70,2370,1
9401,70,2043,1
9401,70,1852,1
9401,70,1448,1
9401,70,1450,1
9401,70,1695,1
9401,70,1259,1
9401,70,1848,1
9401,70,2789,1
9401,70,1641,1
9401,70,1332,1
9401,70,1935,1
9401,70,1742,1
9401,70,1523,1
9401,70,1359,1
9401,70,1577,1
9401,70,2044,1
9401,70,2192,1
9401,70,1782,1
9401,70,1352,1
9401,70,1141,1
9401,70,1270,1
9401,70,1980,1
9401,70,2788,1
9401,70,2629,1
9401,70,1707,1
9401,70,1050,1
9401,70,1085,1
9401,70,900,1
9401,70,2156,1
9401,70,2463,1
9401,70,2787,1
9401,70,1944,1
9401,70,1135,1
9401,70,1301,1
9401,70,1533,1
9401,70,1821,1
9401,70,2184,1
9401,70,2261,1
9401,70,1691,1
9401,70,1132,1
9401,70,840,1
9401,70,1217,1
9401,70,2232,1
9401,70,3156,1
9401,70,2543,1
9401,70,1746,1
9401,70,800,1
9401,70,817,1
9401,70,838,1
9401,70,1374,1
9401,70,2453,1
9401,70,3077,1
9401,70,2786,1
9401,70,1653,1
9401,70,935,1
9401,70,877,1
9401,70,691,1
9401,70,1605,1
9401,70,2936,1
9401,70,3350,1
9401,70,2618,1
9401,70,1742,1
9401,70,996,1
9401,70,925,1
9401,70,762,1
9401,70,1225,1
9401,70,2010,1
9401,70,2956,1
9401,70,2787,1
9401,70,2092,1
9401,70,1292,1
9401,70,558,1
9401,70,729,1
9401,70,1162,1
9401,70,2376,1
9401,70,3033,1
9401,70,2949,1
9401,70,2310,1
9401,70,1315,1
9401,70,1085,1
9401,70,1094,1
9401,70,991,1
9401,70,1317,1
9401,70,2267,1
9401,70,3445,1
9401,70,2884,1
9401,70,1766,1
9401,70,856,1
9401,70,739,1
9401,70,730,1
9401,70,1805,1
9401,70,3021,1
9401,70,3226,1
9401,70,2449,1
9401,70,1530,1
9401,70,891,1
9401,70,570,1
9401,70,752,1
9401,70,2060,1
9401,70,3023,1
9401,70,2938,1
9401,70,1893,1
9401,70,798,1
9401,70,751,1
9401,70,1002,1
9401,70,2012,1
9401,70,2638,1
9401,70,2569,1
9401,70,1877,1
9401,70,1392,1
9401,70,1182,1
9401,70,898,1
9401,70,1777,1
9401,70,2382,1
9401,70,2378,1
9401,70,2100,1
9401,70,1621,1
9401,70,1314,1
9401,70,1394,1
9401,70,1066,1
9401,70,1523,1
9401,74,1350,1
9401,74,1565,1
9401,74,2268,1
9401,74,2606,1
9401,74,2366,1
9401,74,1856,1
9401,74,1194,1
9401,74,1282,1
9401,74,1411,1
9401,74,1265,1
9401,74,1397,1
9401,74,2102,1
9401,74,2674,1
9401,74,2555,1
9401,74,1871,1
9401,74,1500,1
9401,74,1908,1
9401,74,1690,1
9401,74,1404,1
9401,74,2513,1
9401,74,2371,1
9401,74,1942,1
9401,74,1389,1
9401,74,1532,1
9401,74,1990,1
